! --------------------------------------------------------------- !
!  ELCOM Temporal Boundary Condition file
!  Generated by ARMS
! !
! File was created from the following resources on 2015-06-24 06:07:10
! HEADER               BC     ARMS Address
! INFLOW               1     FCR Weir Inflow 1 Drain
! WTR_TEMP			   2     FCR Weir Inflow Temp 1 Drain
! SALINITY			   3     FCR Weir Inflow Salinity 1 Drain
! --------------------------------------------------------------- !
3 data sets
0 seconds between data
0         1        1            1
TIME	INFLOW	WTR_TEMP	SALINITY
2019301.3750	0.0093	13.01375	0
2019301.4167	0.0091	12.8825	0
2019301.4583	0.0089	12.7025	0
2019301.5000	0.0088	12.55375	0
2019301.5417	0.0085	12.51	0
2019301.5833	0.0084	12.68625	0
2019301.6250	0.0082	12.92625	0
2019301.6667	0.0083	13.33875	0
2019301.7083	0.0082	13.7725	0
2019301.7500	0.008	14.075	0
2019301.7917	0.0078	14.29875	0
2019301.8333	0.0078	14.32875	0
2019301.8750	0.0078	14.21875	0
2019301.9167	0.0078	14.04875	0
2019301.9583	0.0078	13.775	0
2019302.0000	0.0078	13.43	0
2019302.0417	0.0077	13.15	0
2019302.0833	0.0077	12.95625	0
2019302.1250	0.0075	12.86	0
2019302.1667	0.0075	12.83625	0
2019302.2083	0.0074	12.8625	0
2019302.2500	0.0074	12.9025	0
2019302.2917	0.0073	12.92625	0
2019302.3333	0.0074	12.91875	0
2019302.3750	0.0074	12.90875	0
2019302.4167	0.0074	12.89125	0
2019302.4583	0.0073	12.87875	0
2019302.5000	0.0073	12.8875	0
2019302.5417	0.0073	12.93625	0
2019302.5833	0.0073	13.00875	0
2019302.6250	0.0072	13.0825	0
2019302.6667	0.0072	13.23375	0
2019302.7083	0.0072	13.39	0
2019302.7500	0.0072	13.655	0
2019302.7917	0.0072	13.7375	0
2019302.8333	0.0072	13.795	0
2019302.8750	0.0072	13.76625	0
2019302.9167	0.0071	13.695	0
2019302.9583	0.0071	13.64375	0
2019303.0000	0.0071	13.61625	0
2019303.0417	0.0071	13.615	0
2019303.0833	0.007	13.615	0
2019303.1250	0.007	13.62	0
2019303.1667	0.0071	13.6325	0
2019303.2083	0.007	13.6525	0
2019303.2500	0.0071	13.665	0
2019303.2917	0.007	13.6625	0
2019303.3333	0.007	13.665	0
2019303.3750	0.007	13.62625	0
2019303.4167	0.007	13.66125	0
2019303.4583	0.007	13.68	0
2019303.5000	0.007	13.715	0
2019303.5417	0.007	13.7475	0
2019303.5833	0.007	13.81375	0
2019303.6250	0.007	13.91875	0
2019303.6667	0.0072	14.0125	0
2019303.7083	0.0075	14.13875	0
2019303.7500	0.0084	14.1825	0
2019303.7917	0.0094	14.23	0
2019303.8333	0.0108	14.23875	0
2019303.8750	0.0127	14.22125	0
2019303.9167	0.0154	14.2125	0
2019303.9583	0.0147	14.2025	0
2019304.0000	0.0135	14.1975	0
2019304.0417	0.0134	14.1975	0
2019304.0833	0.0143	14.22625	0
2019304.1250	0.0156	14.24375	0
2019304.1667	0.0149	14.2975	0
2019304.2083	0.0137	14.39125	0
2019304.2500	0.0129	14.5175	0
2019304.2917	0.0123	14.61125	0
2019304.3333	0.0119	14.70875	0
2019304.3750	0.0116	14.81375	0
2019304.4167	0.0114	14.925	0
2019304.4583	0.0109	15.085	0
2019304.5000	0.0107	15.255	0
2019304.5417	0.0105	15.4575	0
2019304.5833	0.0109	15.70125	0
2019304.6250	0.0117	15.96	0
2019304.6667	0.0115	16.27375	0
2019304.7083	0.0116	16.55375	0
2019304.7500	0.0117	16.7375	0
2019304.7917	0.0118	16.94375	0
2019304.8333	0.0122	17.06125	0
2019304.8750	0.0121	17.06125	0
2019304.9167	0.0241	17.1	0
2019304.9583	0.1042	16.24125	0
2019305.0000	0.058	15.65875	0
2019305.0417	0.0426	14.81875	0
2019305.0833	0.0348	13.52625	0
2019305.1250	0.0299	12.535	0
2019305.1667	0.027	11.73625	0
2019305.2083	0.0246	11.1825	0
2019305.2500	0.0227	10.52875	0
2019305.2917	0.021	10.025	0
2019305.3333	0.0198	9.83875	0
2019305.3750	0.0185	9.56625	0
2019305.4167	0.0179	9.3975	0
2019305.4583	0.0166	9.07125	0
2019305.5000	0.0162	8.95125	0
2019305.5417	0.0153	8.84375	0
2019305.5833	0.0148	8.85	0
2019305.6250	0.0143	9.00625	0
2019305.6667	0.014	9.5125	0
2019305.7083	0.0137	10.025	0
2019305.7500	0.0131	10.3	0
2019305.7917	0.0127	10.3425	0
2019305.8333	0.0124	10.285	0
2019305.8750	0.0123	10.1	0
2019305.9167	0.0121	9.855	0
2019305.9583	0.012	9.50375	0
2019306.0000	0.0118	9.16375	0
2019306.0417	0.0116	8.90375	0
2019306.0833	0.0115	8.66	0
2019306.1250	0.0112	8.42125	0
2019306.1667	0.0111	8.27125	0
2019306.2083	0.0109	8.068375	0
2019306.2500	0.0108	7.89475	0
2019306.2917	0.0107	7.682625	0
2019306.3333	0.0106	7.57075	0
2019306.3750	0.0104	7.4675	0
2019306.4167	0.0102	7.398375	0
2019306.4583	0.0101	7.274875	0
2019306.5000	0.01	7.2085	0
2019306.5417	0.0097	7.2295	0
2019306.5833	0.0094	7.485625	0
2019306.6250	0.0093	7.884625	0
2019306.6667	0.0093	8.40875	0
2019306.7083	0.0093	9.05125	0
2019306.7500	0.0091	9.4925	0
2019306.7917	0.0088	9.79625	0
2019306.8333	0.0088	9.84875	0
2019306.8750	0.0089	9.70375	0
2019306.9167	0.0089	9.30375	0
2019306.9583	0.0089	9.00125	0
2019307.0000	0.0089	8.7625	0
2019307.0417	0.0088	8.48625	0
2019307.0833	0.0088	8.3375	0
2019307.1250	0.0087	8.1575	0
2019307.1667	0.0087	7.9995	0
2019307.2083	0.0087	7.826875	0
2019307.2500	0.0086	7.762	0
2019307.2917	0.0084	7.691625	0
2019307.3333	0.0084	7.574625	0
2019307.3750	0.0085	7.442125	0
2019307.4167	0.0084	7.311375	0
2019307.4583	0.0084	7.255	0
2019307.5000	0.0082	7.163875	0
2019307.5417	0.0082	7.114375	0
2019307.5833	0.0081	7.17075	0
2019307.6250	0.008	7.486625	0
2019307.6667	0.0081	7.942875	0
2019307.7083	0.0081	8.5225	0
2019307.7500	0.0079	8.885	0
2019307.7917	0.0078	9.1225	0
2019307.8333	0.0078	9.12625	0
2019307.8750	0.0079	8.995	0
2019307.9167	0.008	8.71	0
2019307.9583	0.008	8.3625	0
2019308.0000	0.008	8.04025	0
2019308.0417	0.008	7.736375	0
2019308.0833	0.008	7.4835	0
2019308.1250	0.0081	7.240625	0
2019308.1667	0.008	7.0405	0
2019308.2083	0.008	6.862	0
2019308.2500	0.0079	6.753375	0
2019308.2917	0.0079	6.66025	0
2019308.3333	0.0079	6.575	0
2019308.3750	0.0079	6.4985	0
2019308.4167	0.0079	6.44975	0
2019308.4583	0.0078	6.3925	0
2019308.5000	0.0078	6.392875	0
2019308.5417	0.0076	6.510125	0
2019308.5833	0.0076	6.843875	0
2019308.6250	0.0075	7.32775	0
2019308.6667	0.0075	7.859125	0
2019308.7083	0.0076	8.49	0
2019308.7500	0.0075	8.9	0
2019308.7917	0.0073	9.16625	0
2019308.8333	0.0074	9.11	0
2019308.8750	0.0074	9.00125	0
2019308.9167	0.0075	8.85375	0
2019308.9583	0.0075	8.675	0
2019309.0000	0.0075	8.515	0
2019309.0417	0.0075	8.33625	0
2019309.0833	0.0075	8.16625	0
2019309.1250	0.0076	7.989625	0
2019309.1667	0.0075	7.823125	0
2019309.2083	0.0075	7.64225	0
2019309.2500	0.0075	7.495	0
2019309.2917	0.0075	7.375375	0
2019309.3333	0.0075	7.257	0
2019309.3750	0.0076	7.19825	0
2019309.4167	0.0075	7.171625	0
2019309.4583	0.0075	7.140625	0
2019309.5000	0.0074	7.257625	0
2019309.5417	0.0074	7.5655	0
2019309.5833	0.0074	7.843375	0
2019309.6250	0.0072	8.278125	0
2019309.6667	0.0072	9.015	0
2019309.7083	0.0072	9.60625	0
2019309.7500	0.0072	10.03	0
2019309.7917	0.007	10.5025	0
2019309.8333	0.0071	10.5275	0
2019309.8750	0.0071	10.45	0
2019309.9167	0.0073	10.25	0
2019309.9583	0.0073	10.02875	0
2019310.0000	0.0074	9.89	0
2019310.0417	0.0074	9.71	0
2019310.0833	0.0073	9.55875	0
2019310.1250	0.0072	9.40625	0
2019310.1667	0.0071	9.2675	0
2019310.2083	0.0072	9.18375	0
2019310.2500	0.0072	9.04375	0
2019310.2917	0.0071	8.9375	0
2019310.3333	0.0072	8.80625	0
2019310.3750	0.0073	8.66	0
2019310.4167	0.0072	8.475	0
2019310.4583	0.0072	8.23375	0
2019310.5000	0.0072	8.0315	0
2019310.5417	0.0071	7.954125	0
2019310.5833	0.0071	8.06975	0
2019310.6250	0.0071	8.3625	0
2019310.6667	0.0071	8.82375	0
2019310.7083	0.0071	9.42875	0
2019310.7500	0.0068	9.835	0
2019310.7917	0.0067	10.13	0
2019310.8333	0.0069	10.0675	0
2019310.8750	0.007	9.86125	0
2019310.9167	0.007	9.5875	0
2019310.9583	0.007	9.30125	0
2019311.0000	0.0071	9.08	0
2019311.0417	0.0071	8.895	0
2019311.0833	0.0071	8.74875	0
2019311.1250	0.0071	8.625	0
2019311.1667	0.0071	8.555	0
2019311.2083	0.0072	8.49	0
2019311.2500	0.0071	8.485	0
2019311.2917	0.0071	8.53625	0
2019311.3333	0.0071	8.6075	0
2019311.3750	0.0072	8.55125	0
2019311.4167	0.0071	8.55875	0
2019311.4583	0.0071	8.5725	0
2019311.5000	0.0071	8.61125	0
2019311.5417	0.0071	8.80875	0
2019311.5833	0.0071	9.135	0
2019311.6250	0.007	9.39	0
2019311.6667	0.0071	9.84125	0
2019311.7083	0.007	10.255	0
2019311.7500	0.007	10.57625	0
2019311.7917	0.0071	10.635	0
2019311.8333	0.0071	10.61125	0
2019311.8750	0.0072	10.61375	0
2019311.9167	0.0073	10.5475	0
2019311.9583	0.0073	10.5275	0
2019312.0000	0.0072	10.49	0
2019312.0417	0.0073	10.4075	0
2019312.0833	0.0072	10.29625	0
2019312.1250	0.007	10.055	0
2019312.1667	0.0071	9.835	0
2019312.2083	0.0072	9.5375	0
2019312.2500	0.007	9.17	0
2019312.2917	0.0071	8.79375	0
2019312.3333	0.0073	8.34875	0
2019312.3750	0.0071	7.81975	0
2019312.4167	0.0072	7.3725	0
2019312.4583	0.007	6.84925	0
2019312.5000	0.0071	6.54125	0
2019312.5417	0.0072	6.30575	0
2019312.5833	0.007	6.126875	0
2019312.6250	0.0072	6.14125	0
2019312.6667	0.0069	6.354125	0
2019312.7083	0.0071	6.717	0
2019312.7500	0.0069	6.92225	0
2019312.7917	0.0069	6.9815	0
2019312.8333	0.0068	6.801125	0
2019312.8750	0.0069	6.60025	0
2019312.9167	0.0069	6.285625	0
2019312.9583	0.007	5.95175	0
2019313.0000	0.0071	5.666375	0
2019313.0417	0.007	5.470375	0
2019313.0833	0.007	5.283625	0
2019313.1250	0.0069	5.11175	0
2019313.1667	0.0069	4.976125	0
2019313.2083	0.0069	4.802375	0
2019313.2500	0.007	4.581625	0
2019313.2917	0.007	4.3545	0
2019313.3333	0.007	4.144	0
2019313.3750	0.0071	3.90625	0
2019313.4167	0.0071	3.746	0
2019313.4583	0.0071	3.559875	0
2019313.5000	0.007	3.409625	0
2019313.5417	0.0069	3.479	0
2019313.5833	0.0067	3.864375	0
2019313.6250	0.0068	4.277875	0
2019313.6667	0.0067	4.804375	0
2019313.7083	0.0067	5.343	0
2019313.7500	0.0067	5.78775	0
2019313.7917	0.0067	6.026	0
2019313.8333	0.0067	5.888125	0
2019313.8750	0.0069	5.793	0
2019313.9167	0.0069	5.574625	0
2019313.9583	0.0069	5.302	0
2019314.0000	0.007	5.099	0
2019314.0417	0.007	4.904375	0
2019314.0833	0.007	4.703625	0
2019314.1250	0.007	4.567375	0
2019314.1667	0.0071	4.456875	0
2019314.2083	0.007	4.37	0
2019314.2500	0.007	4.35475	0
2019314.2917	0.0071	4.275125	0
2019314.3333	0.0071	4.366625	0
2019314.3750	0.007	4.550375	0
2019314.4167	0.0071	4.67625	0
2019314.4583	0.007	4.759125	0
2019314.5000	0.007	4.82925	0
2019314.5417	0.0068	4.97125	0
2019314.5833	0.0068	5.285875	0
2019314.6250	0.0067	5.7935	0
2019314.6667	0.0068	6.540625	0
2019314.7083	0.0068	7.41375	0
2019314.7500	0.0067	8.337375	0
2019314.7917	0.0066	8.6075	0
2019314.8333	0.0066	8.70125	0
2019314.8750	0.0068	8.63375	0
2019314.9167	0.0068	8.3775	0
2019314.9583	0.0069	8.105375	0
2019315.0000	0.007	7.8605	0
2019315.0417	0.007	7.652375	0
2019315.0833	0.0069	7.480375	0
2019315.1250	0.007	7.332625	0
2019315.1667	0.007	7.195	0
2019315.2083	0.007	7.175	0
2019315.2500	0.0068	7.261375	0
2019315.2917	0.0068	7.293375	0
2019315.3333	0.0069	7.324875	0
2019315.3750	0.0069	7.271375	0
2019315.4167	0.0069	7.16525	0
2019315.4583	0.0069	7.082125	0
2019315.5000	0.0069	6.990125	0
2019315.5417	0.0068	7.21675	0
2019315.5833	0.0068	7.650625	0
2019315.6250	0.0067	8.124	0
2019315.6667	0.0067	8.735	0
2019315.7083	0.0068	9.4275	0
2019315.7500	0.0066	10.12375	0
2019315.7917	0.0066	10.3725	0
2019315.8333	0.0067	10.37375	0
2019315.8750	0.0068	10.15625	0
2019315.9167	0.0068	9.8575	0
2019315.9583	0.0069	9.57875	0
2019316.0000	0.0068	9.46125	0
2019316.0417	0.0068	9.36625	0
2019316.0833	0.0069	9.26	0
2019316.1250	0.0069	9.24875	0
2019316.1667	0.0069	9.3	0
2019316.2083	0.0069	9.33875	0
2019316.2500	0.007	9.3375	0
2019316.2917	0.0069	9.3375	0
2019316.3333	0.0069	9.3375	0
2019316.3750	0.0071	9.29375	0
2019316.4167	0.0071	9.02875	0
2019316.4583	0.0073	8.7275	0
2019316.5000	0.0075	8.05475	0
2019316.5417	0.0076	7.462875	0
2019316.5833	0.0073	7.00725	0
2019316.6250	0.0073	6.735875	0
2019316.6667	0.0074	6.3465	0
2019316.7083	0.0074	6.3105	0
2019316.7500	0.0073	6.569	0
2019316.7917	0.0072	6.384375	0
2019316.8333	0.0071	5.756375	0
2019316.8750	0.0071	5.0045	0
2019316.9167	0.0072	4.4435	0
2019316.9583	0.0071	3.960375	0
2019317.0000	0.007	3.584125	0
2019317.0417	0.007	3.34375	0
2019317.0833	0.007	3.1275	0
2019317.1250	0.007	2.941375	0
2019317.1667	0.0071	2.702375	0
2019317.2083	0.007	2.432625	0
2019317.2500	0.0069	2.265	0
2019317.2917	0.0069	2.082625	0
2019317.3333	0.0069	1.924	0
2019317.3750	0.007	1.755	0
2019317.4167	0.0072	1.50275	0
2019317.4583	0.007	1.311125	0
2019317.5000	0.007	1.228	0
2019317.5417	0.0068	1.23375	0
2019317.5833	0.0067	1.298125	0
2019317.6250	0.0066	1.63675	0
2019317.6667	0.0065	2.11825	0
2019317.7083	0.0066	2.66525	0
2019317.7500	0.0067	3.23125	0
2019317.7917	0.0067	3.353375	0
2019317.8333	0.0067	3.35275	0
2019317.8750	0.0068	3.128375	0
2019317.9167	0.0068	2.90125	0
2019317.9583	0.0068	2.66425	0
2019318.0000	0.0068	2.456875	0
2019318.0417	0.0069	2.291375	0
2019318.0833	0.0069	2.121375	0
2019318.1250	0.0069	1.94875	0
2019318.1667	0.0069	1.803625	0
2019318.2083	0.0069	1.670125	0
2019318.2500	0.0069	1.579875	0
2019318.2917	0.0069	1.454125	0
2019318.3333	0.0069	1.3935	0
2019318.3750	0.0069	1.35375	0
2019318.4167	0.0069	1.31625	0
2019318.4583	0.0069	1.3195	0
2019318.5000	0.0068	1.339875	0
2019318.5417	0.0068	1.5695	0
2019318.5833	0.0065	1.92325	0
2019318.6250	0.0065	2.430125	0
2019318.6667	0.0066	3.001625	0
2019318.7083	0.0066	3.547875	0
2019318.7500	0.0067	3.995875	0
2019318.7917	0.0067	4.250875	0
2019318.8333	0.0067	4.294	0
2019318.8750	0.0067	4.323	0
2019318.9167	0.0068	4.272375	0
2019318.9583	0.0068	4.238625	0
2019319.0000	0.0069	4.144625	0
2019319.0417	0.0069	3.932625	0
2019319.0833	0.0069	3.6775	0
2019319.1250	0.0069	3.514625	0
2019319.1667	0.0069	3.433125	0
2019319.2083	0.0069	3.405125	0
2019319.2500	0.0069	3.43125	0
2019319.2917	0.0069	3.480875	0
2019319.3333	0.0069	3.469125	0
2019319.3750	0.0069	3.5395	0
2019319.4167	0.0068	3.608	0
2019319.4583	0.0068	3.675625	0
2019319.5000	0.0068	3.72775	0
2019319.5417	0.0068	3.83425	0
2019319.5833	0.0067	4.075125	0
2019319.6250	0.0067	4.477875	0
2019319.6667	0.0068	5.019	0
2019319.7083	0.0067	5.385125	0
2019319.7500	0.0067	5.648625	0
2019319.7917	0.0067	5.854125	0
2019319.8333	0.0067	5.982875	0
2019319.8750	0.0068	5.971375	0
2019319.9167	0.0068	5.643375	0
2019319.9583	0.0069	5.327875	0
2019320.0000	0.0069	5.0365	0
2019320.0417	0.0069	4.81675	0
2019320.0833	0.0069	4.647	0
2019320.1250	0.0069	4.492625	0
2019320.1667	0.0071	4.347625	0
2019320.2083	0.007	4.2345	0
2019320.2500	0.0068	4.1465	0
2019320.2917	0.0069	3.996875	0
2019320.3333	0.0069	3.877625	0
2019320.3750	0.0069	3.784625	0
2019320.4167	0.007	3.688625	0
2019320.4583	0.007	3.62275	0
2019320.5000	0.0069	3.515375	0
2019320.5417	0.007	3.496375	0
2019320.5833	0.0068	3.600875	0
2019320.6250	0.0068	3.827	0
2019320.6667	0.0067	4.33775	0
2019320.7083	0.0067	4.896	0
2019320.7500	0.0067	5.483125	0
2019320.7917	0.0066	5.7685	0
2019320.8333	0.0067	5.699625	0
2019320.8750	0.0068	5.523375	0
2019320.9167	0.0068	5.195	0
2019320.9583	0.0068	4.840375	0
2019321.0000	0.0068	4.55075	0
2019321.0417	0.0068	4.2965	0
2019321.0833	0.0068	4.10175	0
2019321.1250	0.0068	3.912375	0
2019321.1667	0.0069	3.8105	0
2019321.2083	0.0069	3.831125	0
2019321.2500	0.0069	3.848875	0
2019321.2917	0.0069	3.806375	0
2019321.3333	0.0069	3.79775	0
2019321.3750	0.0069	3.7975	0
2019321.4167	0.0069	3.752875	0
2019321.4583	0.0069	3.73575	0
2019321.5000	0.007	3.7145	0
2019321.5417	0.007	3.813375	0
2019321.5833	0.0069	4.03975	0
2019321.6250	0.0069	4.3275	0
2019321.6667	0.0069	4.707	0
2019321.7083	0.0069	5.088375	0
2019321.7500	0.0069	5.46025	0
2019321.7917	0.0069	5.722	0
2019321.8333	0.0068	5.76625	0
2019321.8750	0.0068	5.615375	0
2019321.9167	0.0069	5.325125	0
2019321.9583	0.0068	5.15275	0
2019322.0000	0.0069	5.159875	0
2019322.0417	0.0068	5.196375	0
2019322.0833	0.0069	5.2325	0
2019322.1250	0.0069	5.243125	0
2019322.1667	0.0069	5.24925	0
2019322.2083	0.007	5.247875	0
2019322.2500	0.007	5.2375	0
2019322.2917	0.007	5.2035	0
2019322.3333	0.0069	5.184625	0
2019322.3750	0.0069	5.179	0
2019322.4167	0.0069	5.17625	0
2019322.4583	0.0069	5.180625	0
2019322.5000	0.0069	5.211	0
2019322.5417	0.0069	5.34475	0
2019322.5833	0.0069	5.50975	0
2019322.6250	0.0069	5.8645	0
2019322.6667	0.0069	6.211375	0
2019322.7083	0.0069	6.461625	0
2019322.7500	0.0069	6.461125	0
2019322.7917	0.0071	6.42575	0
2019322.8333	0.0078	6.340875	0
2019322.8750	0.0088	6.31075	0
2019322.9167	0.0102	6.22	0
2019322.9583	0.0103	5.9455	0
2019323.0000	0.0093	5.83725	0
2019323.0417	0.0084	5.82075	0
2019323.0833	0.008	5.618875	0
2019323.1250	0.0077	5.429625	0
2019323.1667	0.0076	5.311625	0
2019323.2083	0.0075	5.313125	0
2019323.2500	0.0075	5.20675	0
2019323.2917	0.0075	5.0405	0
2019323.3333	0.0074	4.904625	0
2019323.3750	0.0074	4.79025	0
2019323.4167	0.0074	4.772125	0
2019323.4583	0.0073	4.814	0
2019323.5000	0.0072	4.853125	0
2019323.5417	0.0072	5.0825	0
2019323.5833	0.0071	5.405375	0
2019323.6250	0.0071	5.782375	0
2019323.6667	0.0071	6.201375	0
2019323.7083	0.0071	6.643125	0
2019323.7500	0.0071	7.04425	0
2019323.7917	0.007	7.2675	0
2019323.8333	0.007	7.184125	0
2019323.8750	0.007	7.02	0
2019323.9167	0.0071	6.754	0
2019323.9583	0.0071	6.53075	0
2019324.0000	0.0071	6.390375	0
2019324.0417	0.0071	6.31575	0
2019324.0833	0.0071	6.268375	0
2019324.1250	0.0071	6.22075	0
2019324.1667	0.007	6.13125	0
2019324.2083	0.007	5.938	0
2019324.2500	0.007	5.846375	0
2019324.2917	0.007	5.815	0
2019324.3333	0.0071	5.612375	0
2019324.3750	0.007	5.526625	0
2019324.4167	0.007	5.4085	0
2019324.4583	0.007	5.295375	0
2019324.5000	0.0071	5.249625	0
2019324.5417	0.0069	5.438875	0
2019324.5833	0.0068	5.723125	0
2019324.6250	0.0069	5.92325	0
2019324.6667	0.0068	6.465	0
2019324.7083	0.0071	7.19525	0
2019324.7500	0.0069	7.716	0
2019324.7917	0.0068	7.85025	0
2019324.8333	0.0068	7.63275	0
2019324.8750	0.0069	7.299375	0
2019324.9167	0.0068	6.918375	0
2019324.9583	0.0069	6.6005	0
2019325.0000	0.0069	6.3465	0
2019325.0417	0.0069	6.090125	0
2019325.0833	0.0069	5.8895	0
2019325.1250	0.0068	5.769875	0
2019325.1667	0.0068	5.603	0
2019325.2083	0.0068	5.479	0
2019325.2500	0.0068	5.3795	0
2019325.2917	0.0068	5.231875	0
2019325.3333	0.0069	5.098125	0
2019325.3750	0.0069	5.02525	0
2019325.4167	0.0068	4.90225	0
2019325.4583	0.0068	4.796875	0
2019325.5000	0.0068	4.691125	0
2019325.5417	0.0067	4.765125	0
2019325.5833	0.0066	5.192625	0
2019325.6250	0.0066	5.83625	0
2019325.6667	0.0067	6.431375	0
2019325.7083	0.0067	6.79975	0
2019325.7500	0.0066	7.287625	0
2019325.7917	0.0067	7.5275	0
2019325.8333	0.0067	7.49625	0
2019325.8750	0.0067	7.45475	0
2019325.9167	0.0067	7.36475	0
2019325.9583	0.0067	7.296625	0
2019326.0000	0.0067	7.142	0
2019326.0417	0.0068	6.97675	0
2019326.0833	0.0069	6.793	0
2019326.1250	0.0069	6.709	0
2019326.1667	0.0069	6.820625	0
2019326.2083	0.0069	6.743125	0
2019326.2500	0.0069	6.659875	0
2019326.2917	0.0069	6.757875	0
2019326.3333	0.0067	6.823625	0
2019326.3750	0.0068	6.880875	0
2019326.4167	0.0068	7.084875	0
2019326.4583	0.0068	7.257375	0
2019326.5000	0.0068	7.40975	0
2019326.5417	0.0067	7.523375	0
2019326.5833	0.0069	7.671125	0
2019326.6250	0.007	7.8525	0
2019326.6667	0.007	8.06525	0
2019326.7083	0.0072	8.47375	0
2019326.7500	0.0073	8.79375	0
2019326.7917	0.0072	8.96875	0
2019326.8333	0.007	8.85	0
2019326.8750	0.0069	8.75125	0
2019326.9167	0.0068	8.5	0
2019326.9583	0.0069	8.1975	0
2019327.0000	0.0068	7.979	0
2019327.0417	0.0069	7.715125	0
2019327.0833	0.0071	7.421375	0
2019327.1250	0.0069	7.13425	0
2019327.1667	0.0068	6.851	0
2019327.2083	0.0069	6.594625	0
2019327.2500	0.0069	6.3155	0
2019327.2917	0.0069	6.042625	0
2019327.3333	0.0069	5.8495	0
2019327.3750	0.0069	5.82875	0
2019327.4167	0.0068	5.872375	0
2019327.4583	0.0068	5.9815	0
2019327.5000	0.0068	6.05625	0
2019327.5417	0.0068	6.10925	0
2019327.5833	0.0068	6.165125	0
2019327.6250	0.0068	6.33925	0
2019327.6667	0.0068	6.42925	0
2019327.7083	0.0068	6.469625	0
2019327.7500	0.0071	6.37075	0
2019327.7917	0.0077	6.23125	0
2019327.8333	0.0092	6.06725	0
2019327.8750	0.0107	6.0065	0
2019327.9167	0.0121	5.69275	0
2019327.9583	0.0111	5.5515	0
2019328.0000	0.0106	5.707125	0
2019328.0417	0.0107	5.75275	0
2019328.0833	0.0109	5.74	0
2019328.1250	0.0111	5.693875	0
2019328.1667	0.0114	5.77025	0
2019328.2083	0.0116	5.789125	0
2019328.2500	0.0117	5.967375	0
2019328.2917	0.0111	6.163875	0
2019328.3333	0.0104	6.1325	0
2019328.3750	0.0099	6.1425	0
2019328.4167	0.0095	5.872125	0
2019328.4583	0.0094	5.38125	0
2019328.5000	0.0093	5.117625	0
2019328.5417	0.0093	4.89775	0
2019328.5833	0.0086	4.909375	0
2019328.6250	0.0084	5.005375	0
2019328.6667	0.0083	5.53225	0
2019328.7083	0.0084	6.078625	0
2019328.7500	0.0081	6.509125	0
2019328.7917	0.0079	6.426	0
2019328.8333	0.008	6.390375	0
2019328.8750	0.0079	6.110375	0
2019328.9167	0.0079	5.8335	0
2019328.9583	0.0078	5.578	0
2019329.0000	0.0078	5.32425	0
2019329.0417	0.0079	5.150875	0
2019329.0833	0.0077	5.005625	0
2019329.1250	0.0077	4.842875	0
2019329.1667	0.0078	4.780125	0
2019329.2083	0.0078	4.7805	0
2019329.2500	0.0078	4.83025	0
2019329.2917	0.0077	4.596375	0
2019329.3333	0.0078	4.516875	0
2019329.3750	0.0078	4.544125	0
2019329.4167	0.0077	4.375	0
2019329.4583	0.0077	4.257625	0
2019329.5000	0.0076	4.241375	0
2019329.5417	0.0075	4.324125	0
2019329.5833	0.0073	4.501	0
2019329.6250	0.0073	4.807375	0
2019329.6667	0.0072	5.464875	0
2019329.7083	0.0072	6.139625	0
2019329.7500	0.0072	6.84575	0
2019329.7917	0.007	7.1555	0
2019329.8333	0.0071	7.20725	0
2019329.8750	0.0072	6.970875	0
2019329.9167	0.0072	6.615125	0
2019329.9583	0.0072	6.253125	0
2019330.0000	0.0072	5.97975	0
2019330.0417	0.0072	5.766625	0
2019330.0833	0.0072	5.593625	0
2019330.1250	0.0073	5.483	0
2019330.1667	0.0073	5.438625	0
2019330.2083	0.0072	5.372625	0
2019330.2500	0.0072	5.279375	0
2019330.2917	0.0072	5.16475	0
2019330.3333	0.0072	5.021625	0
2019330.3750	0.0072	4.85175	0
2019330.4167	0.0072	4.78125	0
2019330.4583	0.0072	4.724625	0
2019330.5000	0.0072	4.641	0
2019330.5417	0.0072	4.7335	0
2019330.5833	0.0069	5.1205	0
2019330.6250	0.0069	5.55	0
2019330.6667	0.007	6.209875	0
2019330.7083	0.007	6.9095	0
2019330.7500	0.0069	7.560875	0
2019330.7917	0.0069	7.8695	0
2019330.8333	0.007	7.935125	0
2019330.8750	0.0069	7.888375	0
2019330.9167	0.007	7.625125	0
2019330.9583	0.0071	7.436625	0
2019331.0000	0.0071	7.24525	0
2019331.0417	0.0071	6.983	0
2019331.0833	0.0071	6.84875	0
2019331.1250	0.007	6.86475	0
2019331.1667	0.007	6.871875	0
2019331.2083	0.0071	6.952125	0
2019331.2500	0.007	7.05225	0
2019331.2917	0.007	7.11575	0
2019331.3333	0.007	7.177	0
2019331.3750	0.007	7.21525	0
2019331.4167	0.0073	7.271375	0
2019331.4583	0.0078	7.3345	0
2019331.5000	0.0087	7.380375	0
2019331.5417	0.0101	7.433625	0
2019331.5833	0.0105	7.58825	0
2019331.6250	0.0104	7.785	0
2019331.6667	0.0099	8.111	0
2019331.7083	0.0091	8.55375	0
2019331.7500	0.0086	8.73875	0
2019331.7917	0.0084	8.9825	0
2019331.8333	0.0082	9.1075	0
2019331.8750	0.0082	8.9675	0
2019331.9167	0.0082	8.78125	0
2019331.9583	0.0081	8.5675	0
2019332.0000	0.0078	8.29625	0
